time	V(n002)	V(n003)
6.090138000000000e-02	-4.638148e-04	2.319076e+00
6.090321999999999e-02	1.270254e+00	2.318951e+00
6.090500000000000e-02	4.999536e+00	2.318918e+00
6.095500000000000e-02	4.999535e+00	2.324273e+00
6.095550000000000e-02	1.666202e+00	2.324227e+00
6.095650000000000e-02	-4.648263e-04	2.324134e+00
6.096000000000000e-02	-4.647612e-04	2.323808e+00
6.100000000000001e-02	-4.640179e-04	2.320092e+00
6.100138000000000e-02	-4.639922e-04	2.319964e+00
6.100322000000000e-02	1.270254e+00	2.319838e+00
6.100500000000000e-02	4.999536e+00	2.319806e+00
6.105500000000001e-02	4.999535e+00	2.325159e+00
6.105550000000001e-02	1.666202e+00	2.325112e+00
6.105650000000001e-02	-4.650034e-04	2.325019e+00
6.106000000000000e-02	-4.649382e-04	2.324694e+00
6.110000000000001e-02	-4.641946e-04	2.320976e+00
6.110138000000001e-02	-4.641690e-04	2.320848e+00
6.110322000000001e-02	1.270254e+00	2.320722e+00
6.110500000000000e-02	4.999536e+00	2.320689e+00
6.115500000000000e-02	4.999535e+00	2.326041e+00
6.115550000000000e-02	1.666201e+00	2.325994e+00
6.115650000000000e-02	-4.651797e-04	2.325901e+00
6.116000000000000e-02	-4.651146e-04	2.325575e+00
6.120000000000000e-02	-4.643707e-04	2.321856e+00
6.120138000000000e-02	-4.643450e-04	2.321728e+00
6.120322000000000e-02	1.270254e+00	2.321602e+00
6.120500000000000e-02	4.999536e+00	2.321569e+00
6.125500000000000e-02	4.999535e+00	2.326919e+00
6.125550000000000e-02	1.666201e+00	2.326873e+00
6.125650000000001e-02	-4.653554e-04	2.326779e+00
6.126000000000000e-02	-4.652902e-04	2.326453e+00
6.127260000000001e-02	-4.650557e-04	2.325281e+00
6.130000000000001e-02	-4.645460e-04	2.322733e+00
6.130138000000001e-02	-4.645204e-04	2.322604e+00
6.130322000000001e-02	1.270254e+00	2.322479e+00
6.130500000000000e-02	4.999536e+00	2.322446e+00
6.135500000000000e-02	4.999535e+00	2.327794e+00
6.135550000000000e-02	1.666201e+00	2.327747e+00
6.135650000000000e-02	-4.655303e-04	2.327654e+00
6.136000000000000e-02	-4.654652e-04	2.327328e+00
6.140000000000000e-02	-4.647207e-04	2.323606e+00
6.140138000000000e-02	-4.646950e-04	2.323478e+00
6.140321999999999e-02	1.270254e+00	2.323352e+00
6.140500000000000e-02	4.999536e+00	2.323319e+00
6.145500000000000e-02	4.999534e+00	2.328665e+00
6.145550000000000e-02	1.666201e+00	2.328619e+00
6.145650000000000e-02	-4.657046e-04	2.328526e+00
6.146000000000000e-02	-4.656394e-04	2.328199e+00
6.150000000000001e-02	-4.648947e-04	2.324476e+00
6.150138000000000e-02	-4.648690e-04	2.324347e+00
6.150322000000000e-02	1.270253e+00	2.324222e+00
6.150500000000000e-02	4.999535e+00	2.324189e+00
6.155500000000001e-02	4.999534e+00	2.329533e+00
6.155550000000001e-02	1.666201e+00	2.329487e+00
6.155650000000001e-02	-4.658782e-04	2.329393e+00
6.156000000000000e-02	-4.658129e-04	2.329067e+00
6.160000000000001e-02	-4.650679e-04	2.325342e+00
6.160138000000001e-02	-4.650422e-04	2.325214e+00
6.160322000000001e-02	1.270253e+00	2.325088e+00
6.160500000000000e-02	4.999535e+00	2.325055e+00
6.165500000000000e-02	4.999534e+00	2.330398e+00
6.165550000000000e-02	1.666201e+00	2.330351e+00
6.165650000000000e-02	-4.660510e-04	2.330258e+00
6.166000000000000e-02	-4.659858e-04	2.329931e+00
6.170000000000000e-02	-4.652405e-04	2.326205e+00
6.170138000000000e-02	-4.652148e-04	2.326077e+00
6.170322000000000e-02	1.270253e+00	2.325950e+00
6.170500000000000e-02	4.999535e+00	2.325917e+00
6.175500000000000e-02	4.999534e+00	2.331259e+00
6.175550000000000e-02	1.666200e+00	2.331212e+00
6.175650000000001e-02	-4.662232e-04	2.331119e+00
6.176000000000000e-02	-4.661579e-04	2.330792e+00
6.180000000000001e-02	-4.654124e-04	2.327064e+00
6.180138000000001e-02	-4.653867e-04	2.326936e+00
6.180322000000001e-02	1.270253e+00	2.326810e+00
6.180500000000000e-02	4.999535e+00	2.326777e+00
6.185500000000000e-02	4.999534e+00	2.332116e+00
6.185550000000000e-02	1.666200e+00	2.332069e+00
6.185650000000000e-02	-4.663947e-04	2.331976e+00
6.186000000000000e-02	-4.663294e-04	2.331650e+00
6.190000000000000e-02	-4.655836e-04	2.327920e+00
6.190138000000000e-02	-4.655579e-04	2.327792e+00
6.190321999999999e-02	1.270253e+00	2.327666e+00
6.190500000000000e-02	4.999535e+00	2.327633e+00
6.195500000000000e-02	4.999533e+00	2.332970e+00
6.195550000000000e-02	1.666200e+00	2.332923e+00
6.195650000000000e-02	-4.665655e-04	2.332830e+00
6.196000000000000e-02	-4.665002e-04	2.332503e+00
6.200000000000001e-02	-4.657541e-04	2.328773e+00
6.200138000000001e-02	-4.657283e-04	2.328644e+00
6.200322000000001e-02	1.270252e+00	2.328518e+00
6.200500000000000e-02	4.999534e+00	2.328485e+00
6.205500000000000e-02	4.999533e+00	2.333821e+00
6.205550000000000e-02	1.666200e+00	2.333774e+00
6.205650000000000e-02	-4.667357e-04	2.333681e+00
6.206000000000000e-02	-4.666703e-04	2.333354e+00
6.210000000000000e-02	-4.659239e-04	2.329622e+00
6.210138000000000e-02	-4.658982e-04	2.329493e+00
6.210321999999999e-02	1.270252e+00	2.329367e+00
6.210500000000000e-02	4.999534e+00	2.329334e+00
6.215500000000000e-02	4.999533e+00	2.334668e+00
6.215550000000000e-02	1.666200e+00	2.334621e+00
6.215650000000000e-02	-4.669051e-04	2.334528e+00
6.216000000000000e-02	-4.668397e-04	2.334201e+00
6.220000000000001e-02	-4.660931e-04	2.330468e+00
6.220138000000000e-02	-4.660673e-04	2.330339e+00
6.220322000000000e-02	1.270252e+00	2.330213e+00
6.220500000000000e-02	4.999534e+00	2.330179e+00
6.225500000000000e-02	4.999533e+00	2.335512e+00
6.225550000000001e-02	1.666200e+00	2.335465e+00
6.225650000000001e-02	-4.670739e-04	2.335372e+00
6.226000000000000e-02	-4.670084e-04	2.335045e+00
6.230000000000001e-02	-4.662615e-04	2.331310e+00
6.230138000000001e-02	-4.662358e-04	2.331182e+00
6.230322000000001e-02	1.270252e+00	2.331055e+00
6.230500000000000e-02	4.999534e+00	2.331022e+00
6.235500000000000e-02	4.999533e+00	2.336353e+00
6.235550000000000e-02	1.666199e+00	2.336306e+00
6.235650000000000e-02	-4.672419e-04	2.336212e+00
6.236000000000000e-02	-4.671765e-04	2.335885e+00
6.240000000000000e-02	-4.664293e-04	2.332149e+00
6.240138000000000e-02	-4.664036e-04	2.332021e+00
6.240322000000000e-02	1.270252e+00	2.331894e+00
6.240500000000000e-02	4.999534e+00	2.331861e+00
6.245500000000000e-02	4.999533e+00	2.337190e+00
6.245550000000000e-02	1.666199e+00	2.337143e+00
6.245650000000001e-02	-4.674094e-04	2.337049e+00
6.246000000000000e-02	-4.673439e-04	2.336722e+00
6.250000000000000e-02	-4.665965e-04	2.332985e+00
6.250138000000000e-02	-4.665707e-04	2.332856e+00
6.250321999999998e-02	1.270252e+00	2.332730e+00
6.250500000000001e-02	4.999534e+00	2.332696e+00
6.255500000000000e-02	4.999532e+00	2.338023e+00
6.255550000000000e-02	1.666199e+00	2.337977e+00
6.255650000000000e-02	-4.675761e-04	2.337883e+00
6.256000000000000e-02	-4.675107e-04	2.337556e+00
6.260000000000000e-02	-4.667629e-04	2.333817e+00
6.260138000000003e-02	-4.667372e-04	2.333688e+00
6.260322000000004e-02	1.270252e+00	2.333562e+00
6.260500000000001e-02	4.999533e+00	2.333528e+00
6.265500000000000e-02	4.999532e+00	2.338854e+00
6.265550000000000e-02	1.666199e+00	2.338807e+00
6.265650000000000e-02	-4.677422e-04	2.338714e+00
6.266000000000001e-02	-4.676767e-04	2.338386e+00
6.270000000000001e-02	-4.669287e-04	2.334646e+00
6.270137999999999e-02	-4.669029e-04	2.334517e+00
6.270321999999998e-02	1.270251e+00	2.334391e+00
6.270500000000001e-02	4.999533e+00	2.334357e+00
6.275500000000001e-02	4.999532e+00	2.339681e+00
6.275550000000001e-02	1.666199e+00	2.339634e+00
6.275650000000001e-02	-4.679077e-04	2.339541e+00
6.276000000000001e-02	-4.678421e-04	2.339213e+00
6.280000000000001e-02	-4.670939e-04	2.335472e+00
6.280137999999999e-02	-4.670681e-04	2.335343e+00
6.280321999999998e-02	1.270251e+00	2.335216e+00
6.280500000000001e-02	4.999533e+00	2.335183e+00
6.285500000000001e-02	4.999532e+00	2.340505e+00
6.285550000000001e-02	1.666198e+00	2.340458e+00
6.285650000000001e-02	-4.680724e-04	2.340365e+00
6.286000000000001e-02	-4.680069e-04	2.340037e+00
6.290000000000001e-02	-4.672584e-04	2.336294e+00
6.290138000000001e-02	-4.672325e-04	2.336165e+00
6.290322000000001e-02	1.270251e+00	2.336039e+00
6.290500000000000e-02	4.999533e+00	2.336005e+00
6.295500000000000e-02	4.999532e+00	2.341326e+00
6.295550000000000e-02	1.666198e+00	2.341279e+00
6.295650000000000e-02	-4.682365e-04	2.341185e+00
6.296000000000000e-02	-4.681710e-04	2.340857e+00
6.300000000000000e-02	-4.674222e-04	2.337113e+00
6.300137999999998e-02	-4.673964e-04	2.336984e+00
6.300321999999997e-02	1.270251e+00	2.336858e+00
6.300500000000001e-02	4.999533e+00	2.336824e+00
6.305500000000000e-02	4.999532e+00	2.342143e+00
6.305550000000000e-02	1.666198e+00	2.342096e+00
6.305650000000000e-02	-4.684000e-04	2.342002e+00
6.306000000000000e-02	-4.683344e-04	2.341674e+00
6.310000000000000e-02	-4.675853e-04	2.337929e+00
6.310137999999998e-02	-4.675595e-04	2.337800e+00
6.310321999999997e-02	1.270251e+00	2.337673e+00
6.310500000000001e-02	4.999533e+00	2.337640e+00
6.315500000000000e-02	4.999531e+00	2.342957e+00
6.315550000000000e-02	1.666198e+00	2.342910e+00
6.315650000000000e-02	-4.685628e-04	2.342816e+00
6.316000000000001e-02	-4.684972e-04	2.342488e+00
6.320000000000001e-02	-4.677479e-04	2.338742e+00
6.320137999999999e-02	-4.677220e-04	2.338613e+00
6.320321999999998e-02	1.270251e+00	2.338486e+00
6.320500000000001e-02	4.999532e+00	2.338452e+00
6.325500000000001e-02	4.999531e+00	2.343768e+00
6.325550000000001e-02	1.666198e+00	2.343721e+00
6.325650000000001e-02	-4.687249e-04	2.343627e+00
6.326000000000001e-02	-4.686593e-04	2.343299e+00
6.330000000000001e-02	-4.679097e-04	2.339551e+00
6.330137999999999e-02	-4.678839e-04	2.339422e+00
6.330321999999998e-02	1.270250e+00	2.339295e+00
6.330500000000001e-02	4.999532e+00	2.339261e+00
6.335500000000001e-02	4.999531e+00	2.344575e+00
6.335550000000001e-02	1.666198e+00	2.344528e+00
6.335650000000001e-02	-4.688864e-04	2.344435e+00
6.336000000000001e-02	-4.688208e-04	2.344106e+00
6.340000000000001e-02	-4.680710e-04	2.340357e+00
6.340138000000001e-02	-4.680451e-04	2.340228e+00
6.340322000000001e-02	1.270250e+00	2.340101e+00
6.340500000000000e-02	4.999532e+00	2.340067e+00
6.345500000000000e-02	4.999531e+00	2.345380e+00
6.345550000000000e-02	1.666198e+00	2.345333e+00
6.345650000000000e-02	-4.690473e-04	2.345239e+00
6.346000000000000e-02	-4.689816e-04	2.344911e+00
6.350000000000000e-02	-4.682315e-04	2.341160e+00
6.350137999999998e-02	-4.682057e-04	2.341031e+00
6.350321999999997e-02	1.270250e+00	2.340904e+00
6.350500000000001e-02	4.999532e+00	2.340870e+00
6.355500000000000e-02	4.999531e+00	2.346181e+00
6.355550000000000e-02	1.666197e+00	2.346134e+00
6.355650000000000e-02	-4.692075e-04	2.346040e+00
6.356000000000001e-02	-4.691418e-04	2.345711e+00
6.360000000000000e-02	-4.683915e-04	2.341960e+00
6.360137999999999e-02	-4.683656e-04	2.341830e+00
6.360321999999997e-02	1.270250e+00	2.341703e+00
6.360500000000001e-02	4.999532e+00	2.341669e+00
6.365500000000000e-02	4.999531e+00	2.346979e+00
6.365550000000000e-02	1.666197e+00	2.346932e+00
6.365650000000000e-02	-4.693671e-04	2.346838e+00
6.366000000000001e-02	-4.693014e-04	2.346509e+00
6.370000000000001e-02	-4.685508e-04	2.342756e+00
6.370137999999999e-02	-4.685249e-04	2.342627e+00
6.370321999999998e-02	1.270250e+00	2.342500e+00
6.370500000000001e-02	4.999531e+00	2.342466e+00
6.375500000000001e-02	4.999530e+00	2.347774e+00
6.375550000000001e-02	1.666197e+00	2.347727e+00
6.375650000000001e-02	-4.695260e-04	2.347633e+00
6.376000000000001e-02	-4.694603e-04	2.347304e+00
6.380000000000001e-02	-4.687094e-04	2.343550e+00
6.380137999999999e-02	-4.686835e-04	2.343420e+00
6.380321999999998e-02	1.270250e+00	2.343293e+00
6.380500000000001e-02	4.999531e+00	2.343259e+00
6.385500000000001e-02	4.999530e+00	2.348565e+00
6.385550000000001e-02	1.666197e+00	2.348518e+00
6.385650000000001e-02	-4.696843e-04	2.348424e+00
6.386000000000001e-02	-4.696185e-04	2.348095e+00
6.390000000000001e-02	-4.688675e-04	2.344340e+00
6.390138000000001e-02	-4.688416e-04	2.344210e+00
6.390322000000001e-02	1.270249e+00	2.344083e+00
6.390500000000000e-02	4.999531e+00	2.344049e+00
6.395500000000000e-02	4.999530e+00	2.349354e+00
6.395550000000000e-02	1.666197e+00	2.349307e+00
6.395650000000000e-02	-4.698420e-04	2.349212e+00
6.396000000000000e-02	-4.697762e-04	2.348883e+00
6.400000000000000e-02	-4.690248e-04	2.345127e+00
6.400137999999998e-02	-4.689989e-04	2.344997e+00
6.400321999999997e-02	1.270249e+00	2.344870e+00
6.400500000000001e-02	4.999531e+00	2.344836e+00
6.405500000000000e-02	4.999530e+00	2.350139e+00
6.405550000000000e-02	1.666197e+00	2.350092e+00
6.405650000000000e-02	-4.699990e-04	2.349998e+00
6.406000000000001e-02	-4.699332e-04	2.349669e+00
6.410000000000000e-02	-4.691816e-04	2.345911e+00
6.410137999999999e-02	-4.691557e-04	2.345781e+00
6.410321999999997e-02	1.270249e+00	2.345654e+00
6.410500000000001e-02	4.999531e+00	2.345619e+00
6.415500000000000e-02	4.999530e+00	2.350921e+00
6.415550000000000e-02	1.666196e+00	2.350874e+00
6.415650000000001e-02	-4.701554e-04	2.350780e+00
6.416000000000001e-02	-4.700896e-04	2.350451e+00
6.420000000000001e-02	-4.693378e-04	2.346691e+00
6.420137999999999e-02	-4.693118e-04	2.346562e+00
6.420321999999998e-02	1.270249e+00	2.346434e+00
6.420500000000001e-02	4.999531e+00	2.346400e+00
6.425500000000001e-02	4.999530e+00	2.351700e+00
6.425550000000001e-02	1.666196e+00	2.351653e+00
6.425650000000001e-02	-4.703112e-04	2.351559e+00
6.426000000000001e-02	-4.702454e-04	2.351229e+00
6.430000000000001e-02	-4.694933e-04	2.347469e+00
6.430137999999999e-02	-4.694674e-04	2.347339e+00
6.430321999999998e-02	1.270249e+00	2.347212e+00
6.430500000000001e-02	4.999531e+00	2.347177e+00
6.435500000000001e-02	4.999529e+00	2.352476e+00
6.435550000000001e-02	1.666196e+00	2.352429e+00
6.435650000000001e-02	-4.704664e-04	2.352334e+00
6.436000000000001e-02	-4.704005e-04	2.352005e+00
6.440000000000001e-02	-4.696482e-04	2.348243e+00
6.440138000000001e-02	-4.696222e-04	2.348114e+00
6.440322000000001e-02	1.270249e+00	2.347986e+00
6.440500000000000e-02	4.999530e+00	2.347952e+00
6.445500000000000e-02	4.999529e+00	2.353249e+00
6.445550000000000e-02	1.666196e+00	2.353201e+00
6.445650000000000e-02	-4.706210e-04	2.353107e+00
6.446000000000000e-02	-4.705550e-04	2.352778e+00
6.450000000000000e-02	-4.698025e-04	2.349015e+00
6.450137999999998e-02	-4.697765e-04	2.348885e+00
6.450321999999997e-02	1.270249e+00	2.348758e+00
6.450500000000001e-02	4.999530e+00	2.348723e+00
6.455500000000000e-02	4.999529e+00	2.354018e+00
6.455550000000000e-02	1.666196e+00	2.353971e+00
6.455650000000000e-02	-4.707749e-04	2.353877e+00
6.456000000000001e-02	-4.707090e-04	2.353547e+00
6.460000000000000e-02	-4.699561e-04	2.349783e+00
6.460137999999999e-02	-4.699302e-04	2.349653e+00
6.460321999999998e-02	1.270248e+00	2.349525e+00
6.460500000000001e-02	4.999530e+00	2.349491e+00
6.465500000000000e-02	4.999529e+00	2.354785e+00
6.465550000000000e-02	1.666196e+00	2.354738e+00
6.465650000000001e-02	-4.709282e-04	2.354644e+00
6.466000000000001e-02	-4.708623e-04	2.354314e+00
6.470000000000001e-02	-4.701092e-04	2.350548e+00
6.470137999999999e-02	-4.700832e-04	2.350419e+00
6.470321999999998e-02	1.270248e+00	2.350291e+00
6.470500000000001e-02	4.999530e+00	2.350256e+00
6.475500000000001e-02	4.999529e+00	2.355548e+00
6.475550000000001e-02	1.666196e+00	2.355501e+00
6.475650000000001e-02	-4.710809e-04	2.355407e+00
6.476000000000001e-02	-4.710149e-04	2.355077e+00
6.480000000000001e-02	-4.702616e-04	2.351310e+00
6.480138000000001e-02	-4.702357e-04	2.351181e+00
6.480322000000001e-02	1.270248e+00	2.351053e+00
6.480500000000000e-02	4.999530e+00	2.351018e+00
6.485500000000000e-02	4.999529e+00	2.356309e+00
6.485550000000000e-02	1.666196e+00	2.356262e+00
6.485650000000000e-02	-4.712330e-04	2.356168e+00
6.486000000000000e-02	-4.711670e-04	2.355838e+00
6.490000000000000e-02	-4.704134e-04	2.352070e+00
6.490137999999998e-02	-4.703875e-04	2.351940e+00
6.490321999999997e-02	1.270248e+00	2.351812e+00
6.490500000000000e-02	4.999530e+00	2.351777e+00
6.495500000000000e-02	4.999528e+00	2.357066e+00
6.495550000000000e-02	1.666195e+00	2.357019e+00
6.495650000000000e-02	-4.713845e-04	2.356925e+00
6.496000000000000e-02	-4.713185e-04	2.356595e+00
6.500000000000000e-02	-4.705647e-04	2.352826e+00
6.500137999999998e-02	-4.705387e-04	2.352696e+00
6.500321999999997e-02	1.270248e+00	2.352568e+00
6.500500000000001e-02	4.999529e+00	2.352533e+00
6.505500000000000e-02	4.999528e+00	2.357821e+00
6.505550000000000e-02	1.666195e+00	2.357774e+00
6.505650000000000e-02	-4.715354e-04	2.357679e+00
6.506000000000001e-02	-4.714693e-04	2.357349e+00
6.510000000000001e-02	-4.707153e-04	2.353579e+00
6.510137999999999e-02	-4.706893e-04	2.353449e+00
6.510321999999998e-02	1.270248e+00	2.353321e+00
6.510500000000001e-02	4.999529e+00	2.353286e+00
6.515500000000000e-02	4.999528e+00	2.358572e+00
6.515550000000001e-02	1.666195e+00	2.358525e+00
6.515650000000001e-02	-4.716856e-04	2.358431e+00
6.516000000000001e-02	-4.716196e-04	2.358100e+00
6.520000000000001e-02	-4.708653e-04	2.354329e+00
6.520137999999999e-02	-4.708393e-04	2.354199e+00
6.520321999999998e-02	1.270247e+00	2.354071e+00
6.520500000000001e-02	4.999529e+00	2.354036e+00
6.525500000000001e-02	4.999528e+00	2.359321e+00
6.525550000000001e-02	1.666195e+00	2.359273e+00
6.525650000000001e-02	-4.718353e-04	2.359179e+00
6.526000000000001e-02	-4.717692e-04	2.358849e+00
6.530000000000001e-02	-4.710147e-04	2.355076e+00
6.530138000000001e-02	-4.709887e-04	2.354946e+00
6.530322000000001e-02	1.270247e+00	2.354818e+00
6.530500000000000e-02	4.999529e+00	2.354783e+00
6.535500000000000e-02	4.999528e+00	2.360066e+00
6.535550000000000e-02	1.666195e+00	2.360019e+00
6.535650000000000e-02	-4.719844e-04	2.359925e+00
6.536000000000000e-02	-4.719183e-04	2.359594e+00
6.540000000000000e-02	-4.711635e-04	2.355820e+00
6.540137999999998e-02	-4.711375e-04	2.355690e+00
6.540321999999997e-02	1.270247e+00	2.355562e+00
6.540500000000000e-02	4.999529e+00	2.355527e+00
6.545500000000000e-02	4.999528e+00	2.360809e+00
6.545550000000000e-02	1.666195e+00	2.360761e+00
6.545650000000000e-02	-4.721329e-04	2.360667e+00
6.546000000000000e-02	-4.720668e-04	2.360336e+00
6.550000000000000e-02	-4.713118e-04	2.356561e+00
6.550137999999998e-02	-4.712857e-04	2.356431e+00
6.550321999999997e-02	1.270247e+00	2.356303e+00
6.550500000000001e-02	4.999529e+00	2.356268e+00
6.555500000000000e-02	4.999527e+00	2.361548e+00
6.555550000000000e-02	1.666194e+00	2.361501e+00
6.555650000000000e-02	-4.722808e-04	2.361406e+00
6.556000000000001e-02	-4.722146e-04	2.361076e+00
6.560000000000001e-02	-4.714594e-04	2.357300e+00
6.560137999999999e-02	-4.714334e-04	2.357169e+00
6.560321999999998e-02	1.270247e+00	2.357041e+00
6.560500000000001e-02	4.999528e+00	2.357006e+00
6.565500000000001e-02	4.999527e+00	2.362285e+00
6.565550000000001e-02	1.666194e+00	2.362237e+00
6.565650000000001e-02	-4.724281e-04	2.362143e+00
6.566000000000001e-02	-4.723619e-04	2.361812e+00
6.570000000000001e-02	-4.716064e-04	2.358035e+00
6.570137999999999e-02	-4.715804e-04	2.357904e+00
6.570321999999998e-02	1.270247e+00	2.357776e+00
6.570500000000001e-02	4.999528e+00	2.357741e+00
6.575500000000001e-02	4.999527e+00	2.363018e+00
6.575550000000001e-02	1.666194e+00	2.362971e+00
6.575650000000001e-02	-4.725748e-04	2.362876e+00
6.576000000000001e-02	-4.725086e-04	2.362545e+00
6.580000000000001e-02	-4.717529e-04	2.358767e+00
6.580138000000001e-02	-4.717268e-04	2.358637e+00
6.580322000000001e-02	1.270247e+00	2.358508e+00
6.580500000000000e-02	4.999528e+00	2.358473e+00
6.585500000000000e-02	4.999527e+00	2.363749e+00
6.585550000000000e-02	1.666194e+00	2.363702e+00
6.585650000000000e-02	-4.727209e-04	2.363607e+00
6.586000000000000e-02	-4.726547e-04	2.363276e+00
6.590000000000000e-02	-4.718988e-04	2.359496e+00
6.590137999999998e-02	-4.718727e-04	2.359366e+00
6.590321999999997e-02	1.270246e+00	2.359238e+00
6.590500000000001e-02	4.999528e+00	2.359202e+00
6.595500000000000e-02	4.999527e+00	2.364477e+00
6.595550000000000e-02	1.666194e+00	2.364429e+00
6.595650000000000e-02	-4.728665e-04	2.364335e+00
6.596000000000000e-02	-4.728003e-04	2.364004e+00
6.600000000000000e-02	-4.720441e-04	2.360223e+00
6.600137999999998e-02	-4.720180e-04	2.360092e+00
6.600321999999997e-02	1.270246e+00	2.359964e+00
6.600500000000001e-02	4.999528e+00	2.359929e+00
6.605500000000000e-02	4.999527e+00	2.365202e+00
6.605550000000000e-02	1.666194e+00	2.365154e+00
6.605650000000000e-02	-4.730114e-04	2.365060e+00
6.606000000000001e-02	-4.729452e-04	2.364728e+00
6.610000000000001e-02	-4.721888e-04	2.360946e+00
6.610137999999999e-02	-4.721627e-04	2.360816e+00
6.610321999999998e-02	1.270246e+00	2.360687e+00
6.610500000000001e-02	4.999528e+00	2.360652e+00
